<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,09/10/18,14:58,115570.0,115600.0,115540.0,115570.0,225
SPFB.RTS-12.18,1,09/10/18,14:59,115560.0,115560.0,115480.0,115520.0,580
SPFB.RTS-12.18,1,09/10/18,15:00,115520.0,115530.0,115430.0,115430.0,903
SPFB.RTS-12.18,1,09/10/18,15:01,115440.0,115480.0,115410.0,115450.0,1054
SPFB.RTS-12.18,1,09/10/18,15:02,115450.0,115490.0,115350.0,115410.0,1598
SPFB.RTS-12.18,1,09/10/18,15:03,115420.0,115430.0,115380.0,115390.0,456
SPFB.RTS-12.18,1,09/10/18,15:04,115390.0,115430.0,115380.0,115430.0,441
SPFB.RTS-12.18,1,09/10/18,15:05,115430.0,115520.0,115430.0,115510.0,682
SPFB.RTS-12.18,1,09/10/18,15:06,115510.0,115530.0,115430.0,115440.0,648
SPFB.RTS-12.18,1,09/10/18,15:07,115450.0,115530.0,115450.0,115520.0,460
SPFB.RTS-12.18,1,09/10/18,15:08,115520.0,115550.0,115510.0,115540.0,413
SPFB.RTS-12.18,1,09/10/18,15:09,115540.0,115590.0,115500.0,115570.0,503
SPFB.RTS-12.18,1,09/10/18,15:10,115580.0,115580.0,115500.0,115510.0,361
SPFB.RTS-12.18,1,09/10/18,15:11,115510.0,115510.0,115410.0,115420.0,326
SPFB.RTS-12.18,1,09/10/18,15:12,115420.0,115440.0,115280.0,115380.0,2152
SPFB.RTS-12.18,1,09/10/18,15:13,115380.0,115410.0,115360.0,115380.0,336
SPFB.RTS-12.18,1,09/10/18,15:14,115370.0,115410.0,115330.0,115340.0,650
SPFB.RTS-12.18,1,09/10/18,15:15,115340.0,115360.0,115260.0,115300.0,725
SPFB.RTS-12.18,1,09/10/18,15:16,115300.0,115310.0,115200.0,115270.0,1451
SPFB.RTS-12.18,1,09/10/18,15:17,115280.0,115380.0,115270.0,115360.0,1159
SPFB.RTS-12.18,1,09/10/18,15:18,115360.0,115360.0,115330.0,115350.0,230
SPFB.RTS-12.18,1,09/10/18,15:19,115350.0,115360.0,115280.0,115330.0,385
SPFB.RTS-12.18,1,09/10/18,15:20,115320.0,115390.0,115300.0,115380.0,261
SPFB.RTS-12.18,1,09/10/18,15:21,115380.0,115390.0,115340.0,115380.0,444
SPFB.RTS-12.18,1,09/10/18,15:22,115380.0,115380.0,115280.0,115320.0,520
SPFB.RTS-12.18,1,09/10/18,15:23,115320.0,115330.0,115290.0,115320.0,193
SPFB.RTS-12.18,1,09/10/18,15:24,115330.0,115360.0,115320.0,115340.0,275
SPFB.RTS-12.18,1,09/10/18,15:25,115340.0,115400.0,115340.0,115370.0,652
SPFB.RTS-12.18,1,09/10/18,15:26,115370.0,115400.0,115340.0,115350.0,386
SPFB.RTS-12.18,1,09/10/18,15:27,115350.0,115410.0,115350.0,115380.0,424
SPFB.RTS-12.18,1,09/10/18,15:28,115370.0,115440.0,115350.0,115430.0,347
SPFB.RTS-12.18,1,09/10/18,15:29,115420.0,115520.0,115410.0,115490.0,1010
SPFB.RTS-12.18,1,09/10/18,15:30,115490.0,115490.0,115430.0,115440.0,300
SPFB.RTS-12.18,1,09/10/18,15:31,115440.0,115440.0,115390.0,115400.0,806
SPFB.RTS-12.18,1,09/10/18,15:32,115400.0,115470.0,115390.0,115460.0,547
SPFB.RTS-12.18,1,09/10/18,15:33,115440.0,115480.0,115430.0,115460.0,287
SPFB.RTS-12.18,1,09/10/18,15:34,115460.0,115470.0,115410.0,115460.0,255
SPFB.RTS-12.18,1,09/10/18,15:35,115460.0,115570.0,115460.0,115550.0,1191
SPFB.RTS-12.18,1,09/10/18,15:36,115550.0,115580.0,115520.0,115520.0,347
SPFB.RTS-12.18,1,09/10/18,15:37,115520.0,115530.0,115510.0,115510.0,95
SPFB.RTS-12.18,1,09/10/18,15:38,115510.0,115520.0,115470.0,115520.0,511
SPFB.RTS-12.18,1,09/10/18,15:39,115500.0,115510.0,115450.0,115460.0,265
SPFB.RTS-12.18,1,09/10/18,15:40,115470.0,115490.0,115420.0,115460.0,254
SPFB.RTS-12.18,1,09/10/18,15:41,115460.0,115470.0,115440.0,115450.0,345
SPFB.RTS-12.18,1,09/10/18,15:42,115450.0,115480.0,115430.0,115450.0,268
SPFB.RTS-12.18,1,09/10/18,15:43,115450.0,115500.0,115440.0,115480.0,253
SPFB.RTS-12.18,1,09/10/18,15:44,115480.0,115480.0,115440.0,115480.0,94
SPFB.RTS-12.18,1,09/10/18,15:45,115480.0,115480.0,115420.0,115460.0,501
SPFB.RTS-12.18,1,09/10/18,15:46,115470.0,115500.0,115450.0,115490.0,357
SPFB.RTS-12.18,1,09/10/18,15:47,115480.0,115520.0,115470.0,115510.0,325
SPFB.RTS-12.18,1,09/10/18,15:48,115520.0,115590.0,115520.0,115570.0,734
SPFB.RTS-12.18,1,09/10/18,15:49,115570.0,115650.0,115550.0,115610.0,885
SPFB.RTS-12.18,1,09/10/18,15:50,115600.0,115620.0,115570.0,115600.0,190
SPFB.RTS-12.18,1,09/10/18,15:51,115600.0,115660.0,115580.0,115590.0,544
SPFB.RTS-12.18,1,09/10/18,15:52,115580.0,115580.0,115500.0,115550.0,537
SPFB.RTS-12.18,1,09/10/18,15:53,115560.0,115570.0,115520.0,115560.0,187
SPFB.RTS-12.18,1,09/10/18,15:54,115560.0,115560.0,115520.0,115540.0,147
SPFB.RTS-12.18,1,09/10/18,15:55,115540.0,115630.0,115540.0,115590.0,475
SPFB.RTS-12.18,1,09/10/18,15:56,115590.0,115660.0,115560.0,115610.0,551
SPFB.RTS-12.18,1,09/10/18,15:57,115620.0,115660.0,115610.0,115640.0,403
SPFB.RTS-12.18,1,09/10/18,15:58,115630.0,115660.0,115600.0,115610.0,535
SPFB.RTS-12.18,1,09/10/18,15:59,115610.0,115630.0,115580.0,115580.0,206
SPFB.RTS-12.18,1,09/10/18,16:00,115590.0,115640.0,115580.0,115640.0,252
SPFB.RTS-12.18,1,09/10/18,16:01,115620.0,115640.0,115600.0,115620.0,220
SPFB.RTS-12.18,1,09/10/18,16:02,115620.0,115630.0,115600.0,115610.0,310
SPFB.RTS-12.18,1,09/10/18,16:03,115610.0,115650.0,115610.0,115620.0,214
SPFB.RTS-12.18,1,09/10/18,16:04,115620.0,115640.0,115560.0,115570.0,639
SPFB.RTS-12.18,1,09/10/18,16:05,115560.0,115600.0,115540.0,115540.0,374
SPFB.RTS-12.18,1,09/10/18,16:06,115560.0,115570.0,115500.0,115500.0,714
SPFB.RTS-12.18,1,09/10/18,16:07,115500.0,115520.0,115460.0,115460.0,533
SPFB.RTS-12.18,1,09/10/18,16:08,115460.0,115580.0,115440.0,115550.0,965
SPFB.RTS-12.18,1,09/10/18,16:09,115560.0,115620.0,115520.0,115610.0,418
SPFB.RTS-12.18,1,09/10/18,16:10,115600.0,115620.0,115570.0,115570.0,219
SPFB.RTS-12.18,1,09/10/18,16:11,115580.0,115580.0,115500.0,115520.0,311
SPFB.RTS-12.18,1,09/10/18,16:12,115500.0,115540.0,115470.0,115530.0,302
SPFB.RTS-12.18,1,09/10/18,16:13,115520.0,115540.0,115500.0,115530.0,130
SPFB.RTS-12.18,1,09/10/18,16:14,115510.0,115510.0,115400.0,115410.0,528
SPFB.RTS-12.18,1,09/10/18,16:15,115420.0,115430.0,115290.0,115300.0,985
SPFB.RTS-12.18,1,09/10/18,16:16,115300.0,115360.0,115280.0,115310.0,875
SPFB.RTS-12.18,1,09/10/18,16:17,115300.0,115340.0,115300.0,115330.0,238
SPFB.RTS-12.18,1,09/10/18,16:18,115330.0,115330.0,115240.0,115300.0,788
SPFB.RTS-12.18,1,09/10/18,16:19,115310.0,115320.0,115280.0,115320.0,515
SPFB.RTS-12.18,1,09/10/18,16:20,115320.0,115340.0,115290.0,115340.0,174
SPFB.RTS-12.18,1,09/10/18,16:21,115330.0,115410.0,115330.0,115360.0,425
SPFB.RTS-12.18,1,09/10/18,16:22,115360.0,115490.0,115360.0,115440.0,990
SPFB.RTS-12.18,1,09/10/18,16:23,115440.0,115450.0,115390.0,115420.0,741
SPFB.RTS-12.18,1,09/10/18,16:24,115420.0,115430.0,115390.0,115410.0,113
SPFB.RTS-12.18,1,09/10/18,16:25,115420.0,115480.0,115410.0,115460.0,348
SPFB.RTS-12.18,1,09/10/18,16:26,115470.0,115550.0,115460.0,115550.0,740
SPFB.RTS-12.18,1,09/10/18,16:27,115540.0,115560.0,115480.0,115500.0,270
SPFB.RTS-12.18,1,09/10/18,16:28,115490.0,115520.0,115470.0,115520.0,426
SPFB.RTS-12.18,1,09/10/18,16:29,115520.0,115520.0,115410.0,115450.0,462
SPFB.RTS-12.18,1,09/10/18,16:30,115450.0,115470.0,115420.0,115440.0,226
SPFB.RTS-12.18,1,09/10/18,16:31,115440.0,115490.0,115360.0,115410.0,715
SPFB.RTS-12.18,1,09/10/18,16:32,115410.0,115470.0,115400.0,115440.0,366
SPFB.RTS-12.18,1,09/10/18,16:33,115430.0,115520.0,115400.0,115430.0,770
SPFB.RTS-12.18,1,09/10/18,16:34,115430.0,115540.0,115430.0,115530.0,1366
SPFB.RTS-12.18,1,09/10/18,16:35,115540.0,115650.0,115540.0,115640.0,1544
SPFB.RTS-12.18,1,09/10/18,16:36,115620.0,115650.0,115580.0,115640.0,1060
SPFB.RTS-12.18,1,09/10/18,16:37,115630.0,115650.0,115550.0,115570.0,1017
SPFB.RTS-12.18,1,09/10/18,16:38,115570.0,115580.0,115540.0,115540.0,664
SPFB.RTS-12.18,1,09/10/18,16:39,115540.0,115720.0,115530.0,115650.0,1829
SPFB.RTS-12.18,1,09/10/18,16:40,115650.0,115660.0,115610.0,115610.0,435
SPFB.RTS-12.18,1,09/10/18,16:41,115600.0,115600.0,115440.0,115460.0,1453
SPFB.RTS-12.18,1,09/10/18,16:42,115460.0,115520.0,115450.0,115500.0,983
SPFB.RTS-12.18,1,09/10/18,16:43,115490.0,115530.0,115480.0,115510.0,301
SPFB.RTS-12.18,1,09/10/18,16:44,115510.0,115610.0,115480.0,115580.0,782
SPFB.RTS-12.18,1,09/10/18,16:45,115580.0,115600.0,115530.0,115550.0,657
SPFB.RTS-12.18,1,09/10/18,16:46,115560.0,115560.0,115420.0,115430.0,952
SPFB.RTS-12.18,1,09/10/18,16:47,115420.0,115460.0,115330.0,115350.0,1377
SPFB.RTS-12.18,1,09/10/18,16:48,115350.0,115390.0,115300.0,115350.0,784
SPFB.RTS-12.18,1,09/10/18,16:49,115340.0,115340.0,115260.0,115320.0,1030
SPFB.RTS-12.18,1,09/10/18,16:50,115310.0,115340.0,115250.0,115320.0,756
SPFB.RTS-12.18,1,09/10/18,16:51,115320.0,115360.0,115250.0,115360.0,771
SPFB.RTS-12.18,1,09/10/18,16:52,115360.0,115420.0,115350.0,115390.0,1006
SPFB.RTS-12.18,1,09/10/18,16:53,115390.0,115410.0,115360.0,115360.0,378
SPFB.RTS-12.18,1,09/10/18,16:54,115380.0,115430.0,115320.0,115420.0,549
SPFB.RTS-12.18,1,09/10/18,16:55,115420.0,115510.0,115410.0,115460.0,986
SPFB.RTS-12.18,1,09/10/18,16:56,115440.0,115470.0,115390.0,115400.0,682
SPFB.RTS-12.18,1,09/10/18,16:57,115390.0,115480.0,115370.0,115460.0,809
SPFB.RTS-12.18,1,09/10/18,16:58,115470.0,115470.0,115390.0,115440.0,351
SPFB.RTS-12.18,1,09/10/18,16:59,115420.0,115450.0,115330.0,115350.0,713
SPFB.RTS-12.18,1,09/10/18,17:00,115350.0,115350.0,115280.0,115310.0,597
SPFB.RTS-12.18,1,09/10/18,17:01,115310.0,115340.0,115100.0,115180.0,4709
SPFB.RTS-12.18,1,09/10/18,17:02,115180.0,115240.0,115170.0,115230.0,783
SPFB.RTS-12.18,1,09/10/18,17:03,115220.0,115270.0,115200.0,115260.0,684
SPFB.RTS-12.18,1,09/10/18,17:04,115260.0,115300.0,115210.0,115230.0,783
SPFB.RTS-12.18,1,09/10/18,17:05,115230.0,115250.0,115170.0,115240.0,583
SPFB.RTS-12.18,1,09/10/18,17:06,115230.0,115250.0,115150.0,115160.0,649
SPFB.RTS-12.18,1,09/10/18,17:07,115150.0,115220.0,115120.0,115120.0,618
SPFB.RTS-12.18,1,09/10/18,17:08,115120.0,115160.0,115070.0,115110.0,1079
SPFB.RTS-12.18,1,09/10/18,17:09,115110.0,115120.0,114980.0,115040.0,1678
SPFB.RTS-12.18,1,09/10/18,17:10,115030.0,115140.0,115030.0,115100.0,952
SPFB.RTS-12.18,1,09/10/18,17:11,115100.0,115150.0,115090.0,115110.0,343
SPFB.RTS-12.18,1,09/10/18,17:12,115120.0,115120.0,114960.0,114970.0,1567
SPFB.RTS-12.18,1,09/10/18,17:13,114980.0,115070.0,114960.0,115040.0,794
SPFB.RTS-12.18,1,09/10/18,17:14,115040.0,115040.0,114970.0,115030.0,478
SPFB.RTS-12.18,1,09/10/18,17:15,115020.0,115040.0,114980.0,115020.0,299
SPFB.RTS-12.18,1,09/10/18,17:16,115030.0,115250.0,115020.0,115200.0,1553
SPFB.RTS-12.18,1,09/10/18,17:17,115180.0,115230.0,115170.0,115190.0,638
SPFB.RTS-12.18,1,09/10/18,17:18,115170.0,115230.0,115130.0,115190.0,752
SPFB.RTS-12.18,1,09/10/18,17:19,115190.0,115220.0,115160.0,115180.0,601
SPFB.RTS-12.18,1,09/10/18,17:20,115190.0,115290.0,115190.0,115260.0,809
SPFB.RTS-12.18,1,09/10/18,17:21,115260.0,115270.0,115160.0,115220.0,687
SPFB.RTS-12.18,1,09/10/18,17:22,115230.0,115280.0,115210.0,115280.0,400
SPFB.RTS-12.18,1,09/10/18,17:23,115270.0,115340.0,115250.0,115270.0,1197
SPFB.RTS-12.18,1,09/10/18,17:24,115270.0,115320.0,115260.0,115280.0,372
SPFB.RTS-12.18,1,09/10/18,17:25,115280.0,115360.0,115280.0,115360.0,675
SPFB.RTS-12.18,1,09/10/18,17:26,115360.0,115380.0,115280.0,115300.0,719
SPFB.RTS-12.18,1,09/10/18,17:27,115300.0,115360.0,115290.0,115360.0,514
SPFB.RTS-12.18,1,09/10/18,17:28,115360.0,115390.0,115300.0,115370.0,428
SPFB.RTS-12.18,1,09/10/18,17:29,115380.0,115470.0,115370.0,115430.0,942
SPFB.RTS-12.18,1,09/10/18,17:30,115430.0,115430.0,115340.0,115390.0,734
SPFB.RTS-12.18,1,09/10/18,17:31,115400.0,115470.0,115340.0,115400.0,785
SPFB.RTS-12.18,1,09/10/18,17:32,115400.0,115480.0,115360.0,115460.0,947
SPFB.RTS-12.18,1,09/10/18,17:33,115470.0,115640.0,115430.0,115600.0,2919
SPFB.RTS-12.18,1,09/10/18,17:34,115610.0,115640.0,115590.0,115620.0,1111
SPFB.RTS-12.18,1,09/10/18,17:35,115620.0,115640.0,115590.0,115610.0,498
SPFB.RTS-12.18,1,09/10/18,17:36,115620.0,115690.0,115600.0,115690.0,977
SPFB.RTS-12.18,1,09/10/18,17:37,115690.0,115830.0,115690.0,115730.0,2596
SPFB.RTS-12.18,1,09/10/18,17:38,115750.0,115810.0,115730.0,115770.0,678
SPFB.RTS-12.18,1,09/10/18,17:39,115770.0,115790.0,115710.0,115730.0,609
SPFB.RTS-12.18,1,09/10/18,17:40,115730.0,115750.0,115650.0,115670.0,808
SPFB.RTS-12.18,1,09/10/18,17:41,115670.0,115760.0,115630.0,115760.0,678
SPFB.RTS-12.18,1,09/10/18,17:42,115770.0,115820.0,115730.0,115790.0,764
SPFB.RTS-12.18,1,09/10/18,17:43,115800.0,115890.0,115800.0,115830.0,1576
SPFB.RTS-12.18,1,09/10/18,17:44,115830.0,115850.0,115770.0,115820.0,836
SPFB.RTS-12.18,1,09/10/18,17:45,115830.0,115880.0,115800.0,115820.0,564
SPFB.RTS-12.18,1,09/10/18,17:46,115830.0,115920.0,115820.0,115880.0,1433
SPFB.RTS-12.18,1,09/10/18,17:47,115880.0,115900.0,115820.0,115840.0,489
SPFB.RTS-12.18,1,09/10/18,17:48,115830.0,115850.0,115760.0,115780.0,718
SPFB.RTS-12.18,1,09/10/18,17:49,115780.0,115870.0,115780.0,115830.0,736
SPFB.RTS-12.18,1,09/10/18,17:50,115850.0,115890.0,115820.0,115840.0,438
SPFB.RTS-12.18,1,09/10/18,17:51,115840.0,115860.0,115720.0,115730.0,813
SPFB.RTS-12.18,1,09/10/18,17:52,115750.0,115790.0,115690.0,115700.0,864
SPFB.RTS-12.18,1,09/10/18,17:53,115690.0,115750.0,115680.0,115740.0,1404
SPFB.RTS-12.18,1,09/10/18,17:54,115740.0,115770.0,115710.0,115750.0,765
SPFB.RTS-12.18,1,09/10/18,17:55,115740.0,115780.0,115660.0,115670.0,704
SPFB.RTS-12.18,1,09/10/18,17:56,115670.0,115830.0,115670.0,115710.0,1046
SPFB.RTS-12.18,1,09/10/18,17:57,115730.0,115780.0,115710.0,115760.0,688
SPFB.RTS-12.18,1,09/10/18,17:58,115780.0,115780.0,115660.0,115700.0,718
SPFB.RTS-12.18,1,09/10/18,17:59,115700.0,115730.0,115620.0,115670.0,962
SPFB.RTS-12.18,1,09/10/18,18:00,115660.0,115670.0,115510.0,115550.0,1859
SPFB.RTS-12.18,1,09/10/18,18:01,115550.0,115630.0,115540.0,115570.0,751
SPFB.RTS-12.18,1,09/10/18,18:02,115570.0,115600.0,115520.0,115520.0,566
SPFB.RTS-12.18,1,09/10/18,18:03,115530.0,115570.0,115480.0,115520.0,701
SPFB.RTS-12.18,1,09/10/18,18:04,115500.0,115620.0,115490.0,115620.0,747
SPFB.RTS-12.18,1,09/10/18,18:05,115620.0,115640.0,115530.0,115560.0,475
SPFB.RTS-12.18,1,09/10/18,18:06,115570.0,115600.0,115520.0,115540.0,429
SPFB.RTS-12.18,1,09/10/18,18:07,115530.0,115550.0,115420.0,115460.0,895
SPFB.RTS-12.18,1,09/10/18,18:08,115460.0,115520.0,115460.0,115480.0,385
SPFB.RTS-12.18,1,09/10/18,18:09,115470.0,115520.0,115460.0,115500.0,286
SPFB.RTS-12.18,1,09/10/18,18:10,115500.0,115510.0,115330.0,115340.0,1059
SPFB.RTS-12.18,1,09/10/18,18:11,115340.0,115470.0,115340.0,115470.0,820
SPFB.RTS-12.18,1,09/10/18,18:12,115480.0,115500.0,115330.0,115400.0,587
SPFB.RTS-12.18,1,09/10/18,18:13,115400.0,115470.0,115400.0,115440.0,376
SPFB.RTS-12.18,1,09/10/18,18:14,115450.0,115460.0,115430.0,115440.0,225
SPFB.RTS-12.18,1,09/10/18,18:15,115450.0,115510.0,115410.0,115490.0,398
SPFB.RTS-12.18,1,09/10/18,18:16,115500.0,115680.0,115500.0,115620.0,1552
SPFB.RTS-12.18,1,09/10/18,18:17,115630.0,115660.0,115560.0,115580.0,501
SPFB.RTS-12.18,1,09/10/18,18:18,115570.0,115640.0,115550.0,115620.0,349
SPFB.RTS-12.18,1,09/10/18,18:19,115630.0,115630.0,115530.0,115550.0,408
SPFB.RTS-12.18,1,09/10/18,18:20,115550.0,115550.0,115510.0,115540.0,302
SPFB.RTS-12.18,1,09/10/18,18:21,115540.0,115650.0,115520.0,115610.0,632
SPFB.RTS-12.18,1,09/10/18,18:22,115620.0,115640.0,115580.0,115580.0,436
SPFB.RTS-12.18,1,09/10/18,18:23,115600.0,115610.0,115570.0,115580.0,336
SPFB.RTS-12.18,1,09/10/18,18:24,115580.0,115600.0,115530.0,115560.0,325
SPFB.RTS-12.18,1,09/10/18,18:25,115570.0,115610.0,115510.0,115600.0,669
SPFB.RTS-12.18,1,09/10/18,18:26,115610.0,115660.0,115600.0,115630.0,425
SPFB.RTS-12.18,1,09/10/18,18:27,115630.0,115680.0,115600.0,115650.0,422
SPFB.RTS-12.18,1,09/10/18,18:28,115640.0,115670.0,115600.0,115670.0,511
SPFB.RTS-12.18,1,09/10/18,18:29,115660.0,115780.0,115640.0,115730.0,1611
SPFB.RTS-12.18,1,09/10/18,18:30,115710.0,115800.0,115690.0,115730.0,743
SPFB.RTS-12.18,1,09/10/18,18:31,115740.0,115770.0,115670.0,115690.0,1306
SPFB.RTS-12.18,1,09/10/18,18:32,115690.0,115730.0,115660.0,115730.0,892
SPFB.RTS-12.18,1,09/10/18,18:33,115730.0,115730.0,115600.0,115650.0,1592
SPFB.RTS-12.18,1,09/10/18,18:34,115650.0,115690.0,115650.0,115650.0,826
SPFB.RTS-12.18,1,09/10/18,18:35,115660.0,115710.0,115580.0,115620.0,1120
SPFB.RTS-12.18,1,09/10/18,18:36,115620.0,115630.0,115460.0,115480.0,1456
SPFB.RTS-12.18,1,09/10/18,18:37,115490.0,115650.0,115460.0,115640.0,1045
SPFB.RTS-12.18,1,09/10/18,18:38,115640.0,115660.0,115580.0,115610.0,998
SPFB.RTS-12.18,1,09/10/18,18:39,115620.0,115730.0,115620.0,115670.0,1490
SPFB.RTS-12.18,1,09/10/18,18:40,115640.0,115700.0,115640.0,115670.0,861
SPFB.RTS-12.18,1,09/10/18,18:41,115670.0,115730.0,115670.0,115690.0,664
SPFB.RTS-12.18,1,09/10/18,18:42,115690.0,115710.0,115660.0,115690.0,273
SPFB.RTS-12.18,1,09/10/18,18:43,115670.0,115720.0,115670.0,115680.0,262
SPFB.RTS-12.18,1,09/10/18,18:44,115680.0,115680.0,115630.0,115640.0,310
SPFB.RTS-12.18,1,09/10/18,18:45,115650.0,115710.0,115640.0,115700.0,564
SPFB.RTS-12.18,1,09/10/18,19:01,115660.0,115810.0,115660.0,115770.0,801
SPFB.RTS-12.18,1,09/10/18,19:02,115770.0,115980.0,115770.0,115910.0,1927
SPFB.RTS-12.18,1,09/10/18,19:03,115910.0,116030.0,115890.0,115930.0,1659
SPFB.RTS-12.18,1,09/10/18,19:04,115940.0,115970.0,115900.0,115930.0,427
SPFB.RTS-12.18,1,09/10/18,19:05,115930.0,115940.0,115830.0,115850.0,545
SPFB.RTS-12.18,1,09/10/18,19:06,115860.0,115870.0,115720.0,115730.0,1500
SPFB.RTS-12.18,1,09/10/18,19:07,115740.0,115740.0,115660.0,115660.0,1102
SPFB.RTS-12.18,1,09/10/18,19:08,115660.0,115730.0,115660.0,115720.0,196
SPFB.RTS-12.18,1,09/10/18,19:09,115710.0,115860.0,115710.0,115830.0,448
SPFB.RTS-12.18,1,09/10/18,19:10,115820.0,115840.0,115750.0,115790.0,589
SPFB.RTS-12.18,1,09/10/18,19:11,115790.0,115810.0,115740.0,115780.0,419
SPFB.RTS-12.18,1,09/10/18,19:12,115780.0,115800.0,115760.0,115800.0,165
SPFB.RTS-12.18,1,09/10/18,19:13,115800.0,115910.0,115800.0,115910.0,337
SPFB.RTS-12.18,1,09/10/18,19:14,115910.0,115980.0,115830.0,115900.0,1512
SPFB.RTS-12.18,1,09/10/18,19:15,115900.0,115930.0,115810.0,115810.0,351
SPFB.RTS-12.18,1,09/10/18,19:16,115810.0,115830.0,115760.0,115760.0,291
SPFB.RTS-12.18,1,09/10/18,19:17,115760.0,115790.0,115710.0,115770.0,405
SPFB.RTS-12.18,1,09/10/18,19:18,115770.0,115770.0,115670.0,115680.0,338
SPFB.RTS-12.18,1,09/10/18,19:19,115670.0,115700.0,115600.0,115660.0,671
SPFB.RTS-12.18,1,09/10/18,19:20,115640.0,115640.0,115550.0,115570.0,426
SPFB.RTS-12.18,1,09/10/18,19:21,115570.0,115640.0,115520.0,115640.0,857
SPFB.RTS-12.18,1,09/10/18,19:22,115620.0,115670.0,115610.0,115660.0,316
SPFB.RTS-12.18,1,09/10/18,19:23,115650.0,115660.0,115630.0,115640.0,206
SPFB.RTS-12.18,1,09/10/18,19:24,115640.0,115680.0,115620.0,115630.0,219
SPFB.RTS-12.18,1,09/10/18,19:25,115640.0,115770.0,115640.0,115690.0,629
SPFB.RTS-12.18,1,09/10/18,19:26,115710.0,115820.0,115680.0,115770.0,578
SPFB.RTS-12.18,1,09/10/18,19:27,115770.0,115820.0,115760.0,115820.0,236
SPFB.RTS-12.18,1,09/10/18,19:28,115820.0,115840.0,115770.0,115770.0,272
SPFB.RTS-12.18,1,09/10/18,19:29,115770.0,115780.0,115760.0,115770.0,45
SPFB.RTS-12.18,1,09/10/18,19:30,115770.0,115770.0,115720.0,115720.0,84
SPFB.RTS-12.18,1,09/10/18,19:31,115720.0,115740.0,115670.0,115690.0,233
SPFB.RTS-12.18,1,09/10/18,19:32,115690.0,115740.0,115690.0,115700.0,80
SPFB.RTS-12.18,1,09/10/18,19:33,115710.0,115740.0,115700.0,115730.0,64
SPFB.RTS-12.18,1,09/10/18,19:34,115720.0,115720.0,115700.0,115710.0,82
SPFB.RTS-12.18,1,09/10/18,19:35,115700.0,115700.0,115640.0,115700.0,171
SPFB.RTS-12.18,1,09/10/18,19:36,115700.0,115760.0,115700.0,115710.0,239
SPFB.RTS-12.18,1,09/10/18,19:37,115700.0,115750.0,115700.0,115750.0,72
SPFB.RTS-12.18,1,09/10/18,19:38,115760.0,115790.0,115750.0,115750.0,100
SPFB.RTS-12.18,1,09/10/18,19:39,115750.0,115810.0,115750.0,115780.0,201
SPFB.RTS-12.18,1,09/10/18,19:40,115750.0,115760.0,115720.0,115730.0,52
SPFB.RTS-12.18,1,09/10/18,19:41,115740.0,115750.0,115700.0,115700.0,50
SPFB.RTS-12.18,1,09/10/18,19:42,115700.0,115730.0,115670.0,115670.0,83
SPFB.RTS-12.18,1,09/10/18,19:43,115670.0,115680.0,115550.0,115580.0,489
SPFB.RTS-12.18,1,09/10/18,19:44,115590.0,115590.0,115530.0,115560.0,278
SPFB.RTS-12.18,1,09/10/18,19:45,115580.0,115590.0,115470.0,115510.0,789
SPFB.RTS-12.18,1,09/10/18,19:46,115500.0,115510.0,115420.0,115480.0,771
SPFB.RTS-12.18,1,09/10/18,19:47,115480.0,115560.0,115450.0,115520.0,432
SPFB.RTS-12.18,1,09/10/18,19:48,115520.0,115590.0,115500.0,115560.0,205
SPFB.RTS-12.18,1,09/10/18,19:49,115560.0,115590.0,115530.0,115570.0,457
SPFB.RTS-12.18,1,09/10/18,19:50,115570.0,115580.0,115510.0,115570.0,275
SPFB.RTS-12.18,1,09/10/18,19:51,115570.0,115620.0,115560.0,115560.0,386
SPFB.RTS-12.18,1,09/10/18,19:52,115580.0,115610.0,115570.0,115570.0,118
SPFB.RTS-12.18,1,09/10/18,19:53,115580.0,115710.0,115570.0,115630.0,620
SPFB.RTS-12.18,1,09/10/18,19:54,115640.0,115640.0,115590.0,115600.0,139
SPFB.RTS-12.18,1,09/10/18,19:55,115620.0,115660.0,115610.0,115640.0,141
SPFB.RTS-12.18,1,09/10/18,19:56,115610.0,115620.0,115610.0,115610.0,60
SPFB.RTS-12.18,1,09/10/18,19:57,115620.0,115670.0,115610.0,115640.0,268
SPFB.RTS-12.18,1,09/10/18,19:58,115610.0,115670.0,115590.0,115650.0,150
SPFB.RTS-12.18,1,09/10/18,19:59,115620.0,115650.0,115620.0,115650.0,22
SPFB.RTS-12.18,1,09/10/18,20:00,115620.0,115640.0,115620.0,115630.0,47
SPFB.RTS-12.18,1,09/10/18,20:01,115610.0,115610.0,115540.0,115550.0,227
SPFB.RTS-12.18,1,09/10/18,20:02,115550.0,115570.0,115520.0,115540.0,184
SPFB.RTS-12.18,1,09/10/18,20:03,115540.0,115550.0,115470.0,115530.0,314
SPFB.RTS-12.18,1,09/10/18,20:04,115550.0,115560.0,115500.0,115500.0,43
SPFB.RTS-12.18,1,09/10/18,20:05,115510.0,115560.0,115490.0,115500.0,153
SPFB.RTS-12.18,1,09/10/18,20:06,115490.0,115540.0,115480.0,115540.0,166
SPFB.RTS-12.18,1,09/10/18,20:07,115540.0,115540.0,115500.0,115530.0,195
